V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
2,1,1,1,0,0,0,0,0,1,0,0
3,1,1,0,1,1,2,5,4,5,11,12
0,2,15,10,5,7,5,2,0,0,0,1
0,1,6,3,3,2,2,2,3,0,1,0
7,1,8,7,8,5,6,5,3,4,0,1
0,0,3,2,1,7,6,4,1,0,1,1
1,0,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,3,7,10
1,0,0,0,0,2,1,2,0,0,1,0
0,0,0,0,0,0,1,1,2,4,0,2
2,1,0,2,0,2,3,4,2,2,2,8
3,2,0,0,0,1,1,1,1,2,7,10
0,0,0,0,0,0,0,0,0,1,0,2
0,0,0,0,0,0,0,0,0,0,0,1
389,384,1217,701,599,673,705,408,324,234,151,234
0,0,1,2,2,4,7,1,1,3,2,7
0,0,2,3,1,0,1,1,2,0,1,0
1,0,0,0,0,0,0,0,1,2,2,1
0,0,0,0,0,0,0,0,1,6,0,7
1,4,20,6,7,11,18,5,5,10,3,11
2,1,0,0,0,1,0,1,2,1,0,6
0,0,0,0,0,0,0,0,0,0,0,3
1,5,7,3,0,0,4,1,2,1,0,1
0,0,0,0,0,1,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0
0,1,5,0,0,1,0,0,0,0,0,0
11,5,9,8,17,30,54,24,16,29,31,67
0,0,0,0,0,1,0,0,0,0,0,0
3,2,2,0,2,4,6,4,3,10,7,15
1,0,8,12,5,10,18,8,6,9,3,6
6,1,2,2,0,3,2,6,7,12,17,31
0,0,0,0,0,0,0,0,0,2,1,4
23,20,45,33,17,41,35,37,46,52,30,64
0,2,9,2,4,1,1,1,1,1,1,0
2,3,0,2,1,1,0,0,0,3,2,5
20081,17025,24927,14599,14076,14027,18925,13259,10523,7873,6777,12751
59,73,157,94,85,110,178,63,68,58,54,105
1,0,2,4,4,4,16,59,101,136,53,124
1329,471,1023,1501,2223,5143,7033,5988,4551,3819,1563,3190
4,2,2,0,4,5,12,17,59,175,213,403
3,2,7,4,10,31,94,246,350,578,243,514
5660,6535,15772,9985,10222,15609,14103,12508,10144,10505,5848,10771
2236,1033,2157,1183,994,896,1045,677,488,386,236,495
20,8,24,10,47,97,140,767,5682,14136,1716,3344
102,119,287,169,175,292,260,209,190,200,107,200
324,192,662,516,540,717,801,504,317,231,130,235
564,279,693,1035,1569,6368,12086,21520,20247,12524,2608,5617
32,20,34,31,30,74,95,111,132,161,90,178
10,11,24,24,39,124,350,902,1574,2280,1033,2005
34,10,32,18,23,48,99,197,584,2027,2282,4576
35,11,19,19,22,40,64,139,451,1630,1842,3800
2,0,2,4,4,7,12,23,67,235,274,511
1541,663,1368,1075,1277,2308,3738,4808,5146,6497,3169,6588
390,285,1048,1471,2019,3521,3762,1366,775,589,269,550
0,0,0,0,0,1,0,2,4,9,4,9
387,162,368,194,154,163,182,88,94,66,26,75
1,0,2,0,0,1,3,2,0,6,1,5
92,42,117,184,245,946,1884,3283,3168,1921,429,901
8,3,6,7,8,10,20,41,107,394,450,839
11,9,23,31,32,81,84,36,14,19,4,18
14,20,66,125,205,838,1892,796,294,145,34,112
220,225,737,353,222,165,162,83,75,28,43,66
49,31,114,172,202,320,369,146,80,65,25,54
0,0,1,0,0,1,2,3,10,5,3,12
7,4,13,8,10,9,12,6,2,6,5,2
871,733,1036,604,581,610,864,555,457,354,306,529
0,0,0,1,0,1,2,5,14,23,10,18
0,1,8,2,1,1,0,0,0,0,0,0
25,19,85,98,74,121,211,164,104,77,33,65
0,0,0,0,0,0,0,0,1,3,2,0
80,762,2788,878,379,159,133,52,41,55,15,34
3,0,3,4,5,14,14,35,104,374,455,892
1,2,1,4,3,10,17,6,5,5,3,5
3,0,1,0,0,0,4,2,3,2,1,6
0,1,1,1,0,0,0,3,0,1,1,3
0,0,0,0,0,0,1,3,6,2,1,1
0,0,0,1,0,0,0,4,8,28,26,76
0,1,1,0,0,0,1,1,0,2,2,5
10,11,34,39,66,89,99,31,18,17,12,16
23,18,26,41,64,226,398,816,783,453,106,202
125,52,111,95,110,180,303,380,420,582,274,538
214,246,721,430,345,399,430,230,157,118,102,169
3,0,8,2,4,3,8,5,4,3,2,3
0,0,0,1,0,1,3,0,0,2,1,3
54,17,23,12,20,34,45,64,74,125,126,243
4,10,30,33,33,33,71,54,26,37,14,24
1,0,2,4,1,1,8,33,64,78,52,69
2,0,4,2,5,9,15,7,12,3,3,5
0,0,0,0,1,1,1,3,22,65,8,12
21,18,40,31,18,25,36,41,34,55,28,69
0,0,0,1,0,2,3,0,0,3,1,3
6,11,7,9,9,10,11,4,3,6,4,10
9,10,46,16,13,8,9,4,4,3,1,3
2,0,3,1,1,3,7,5,6,9,1,8
6,1,4,5,4,8,10,27,93,303,399,749
60,25,62,108,153,668,1238,2230,2108,1363,280,583
7,11,34,18,14,18,19,24,14,14,10,18
282,284,736,455,451,569,744,351,355,332,255,637
671,329,718,796,1082,2187,3139,1871,1717,2072,1558,3562
3532,4085,10060,5750,5876,7639,10343,4589,4706,4547,3411,7778
4780,3563,9518,8073,8306,11195,13095,7153,4961,3711,1798,3841
1,6,12,7,5,0,1,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1
1381,679,1621,1748,2393,4618,6563,3807,3795,4336,3424,7601
541,464,903,449,499,686,939,826,873,1103,630,1296
0,4,0,0,0,0,1,0,0,0,0,0
404,206,422,415,710,1210,1795,1125,1048,1173,984,2154
0,0,0,1,0,0,0,0,0,0,0,0
3059,2215,5996,5091,5305,7256,8389,4523,3138,2478,1173,2507
443,568,1420,736,905,1074,1463,626,682,621,461,1109
58,21,49,37,62,97,150,326,1048,3778,4089,8573
0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,1,0,0,0,1,1,0,0,1
0,1,2,2,0,0,0,0,0,0,0,0
1763,644,904,704,813,1115,1458,1100,913,828,488,979
1,1,6,1,2,3,6,13,39,132,145,288
53,18,11,15,21,28,40,49,69,113,97,206
358,256,984,1375,1891,3139,3344,1282,691,522,253,592
0,1,1,1,0,0,2,1,1,0,1,1
1,1,3,7,9,19,32,96,194,247,95,203
44,30,89,110,156,416,1294,3239,5529,8115,3622,7088
22,43,94,115,120,135,228,153,132,90,36,91
6,8,64,37,20,14,21,9,3,2,2,5
13,3,7,4,5,4,6,8,14,24,14,44
758,539,1482,1257,1307,1767,1994,1130,752,601,277,593
43699,36907,53497,31392,30152,29526,40245,28584,22318,16916,14670,27517
0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,0,0,0,0
4,2,8,3,4,0,3,2,0,0,1,1
11671,9781,14481,8395,8011,7893,10825,7657,5996,4592,3795,7276
2714,1221,2476,1456,1211,1124,1317,856,604,525,258,549
3921,2893,7840,6583,6687,9193,10741,5866,4189,3172,1533,3169
15148,6936,14356,8141,6650,6476,7195,4761,3318,2702,1612,3241
0,0,0,0,0,0,0,0,0,0,1,1
6,3,4,12,7,20,36,56,211,683,776,1528
257,131,347,519,766,3042,5771,10193,9489,5976,1295,2575
3959,3395,4894,2823,2761,2702,3710,2566,2100,1520,1289,2550
4357,3509,7517,4038,3947,5720,7278,6767,7105,8772,5295,11031
1398,1203,1799,1033,932,983,1265,942,739,532,487,878
249,303,718,385,353,348,517,322,281,236,141,255
1,23,68,28,8,7,4,2,2,1,1,0
99,44,111,111,176,348,457,301,302,307,236,523
13135,4829,6941,5382,6123,8530,11200,8527,7034,6324,3666,7453
37,19,42,35,45,91,162,351,993,3396,3805,7926
639,538,1059,622,628,863,1126,993,1048,1289,847,1689
2375,655,870,622,779,1457,2157,2423,3132,5309,4757,9786
1611,795,1880,2024,2762,5530,7978,4742,4519,5278,4042,9124
28,10,24,23,36,46,87,215,579,2008,2354,4812
7,6,10,8,7,11,39,70,171,628,756,1519
3497,933,1328,953,1191,2202,3316,3546,4904,7952,7075,15047
4,6,6,7,11,27,107,239,422,644,272,565
9,11,24,20,17,68,209,486,893,1228,546,1128
946,240,345,242,306,585,800,963,1194,2101,1845,3916
77,87,301,320,375,480,796,591,409,307,109,237
333,238,965,1334,1662,2825,3078,1100,640,473,212,512
151089,175009,424621,243853,257470,327479,444094,191005,205651,195735,146079,330618
1,0,3,2,3,6,26,53,87,125,51,127
16,6,21,24,29,97,283,690,1233,1778,760,1538
2780,3267,7783,5020,5126,7961,6987,6080,5005,5462,2969,5370
8,7,23,36,47,69,79,23,8,17,5,11
242,108,289,324,448,885,1240,687,730,841,612,1362
823,663,1000,636,584,536,704,548,408,314,286,496
4,0,6,3,6,15,14,13,23,25,20,22
3,2,4,0,1,1,1,3,7,10,5,11
10,5,21,7,10,10,15,6,5,6,7,15
63482,73609,178675,103171,109077,137409,185543,79975,86378,82257,61831,139551
2248,543,804,610,715,1356,2012,2276,2973,5011,4404,9275
1733,1272,3592,2860,3026,4141,4802,2772,1858,1442,689,1388
16,14,62,69,84,86,153,117,94,77,22,70
0,0,0,3,2,1,5,2,6,1,3,7
476,358,997,1421,2262,7584,40338,161801,52329,6391,855,1922
7119,2632,3646,2933,3272,4470,6004,4727,3861,3237,1926,3974
0,0,0,0,1,0,0,0,0,0,0,0
4,1,8,4,3,1,2,1,1,1,0,2
10,7,38,45,67,105,112,38,26,22,8,20
3549,4404,10418,5949,6347,8085,11064,4661,5082,4903,3585,8137
750,299,383,289,331,471,619,483,443,346,209,457
1499,1329,1924,1128,1061,1024,1371,975,816,625,542,1010
2584,3050,7369,4217,4415,5540,7540,3342,3554,3344,2591,5731
5,0,2,1,1,1,2,1,0,0,0,0
9897,11585,26004,12325,9919,8636,10058,6498,4752,3319,2883,5414
8282,2220,2679,1452,1335,1521,1878,1312,1107,1039,698,1409
4,0,3,9,9,12,11,36,86,291,387,706
23,25,82,44,39,64,90,25,51,34,23,65
1948,1428,3884,3427,3399,4554,5341,2901,2026,1635,726,1520
33,27,78,47,50,90,57,57,58,52,38,54
13,25,78,96,82,120,214,172,92,77,34,65
4,1,3,2,0,1,3,6,4,11,12,29
652,832,1988,1149,1198,1528,2040,874,913,885,637,1544
3,0,1,1,0,0,1,0,0,0,1,2
1,1,0,0,0,0,1,1,3,3,1,3
5,4,19,17,23,72,184,459,838,1136,490,1004
1,2,4,0,5,17,18,73,553,1354,160,314
1,2,2,1,1,3,11,33,43,55,26,68
0,0,1,0,2,3,1,3,3,2,3,2
5840,2835,6406,7457,10031,19567,28150,16950,16106,18788,14406,32925
3447,2438,6759,5795,5832,8106,9241,5096,3509,2693,1212,2690
8985,19577,89289,60554,46424,40018,43763,18613,11431,9324,4076,8916
16173,7534,15600,8982,7244,7112,7796,4979,3711,2859,1637,3399
23181,8293,11880,9361,10458,15015,19267,15131,12521,10950,6336,13023
0,2,6,2,0,7,1,5,1,1,3,6
5773,4805,9916,5493,5470,7627,9882,8958,9540,11411,7246,14928
12,13,21,30,47,102,317,832,1347,1981,825,1771
14,25,47,38,69,196,541,1412,2440,3499,1534,3170
0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,1,1,1,2,0,1,0,0,0
1402,1566,4496,2816,2297,2646,2763,1692,1176,917,561,1133
11,3,10,8,7,12,22,36,26,36,12,28
0,0,0,0,0,2,8,9,4,7,3,2
3,0,3,1,1,4,6,9,10,9,8,15
40,400,1430,438,181,83,73,27,29,19,11,25
1,0,1,0,0,3,2,2,2,5,1,5
12,19,38,33,84,201,542,1379,2368,3496,1503,3008
1,11,13,13,14,54,176,439,830,1111,517,972
13,9,10,10,16,32,133,1071,2676,1145,45,136
2104,749,1092,894,915,1297,1733,1410,1146,1006,585,1077
1,0,4,4,6,19,56,146,252,355,159,333
87,34,44,33,24,60,106,103,130,273,204,457
2070,1664,3516,2016,1919,2773,3551,3296,3327,4112,2497,5169
30,42,284,189,138,124,131,52,30,25,9,30
3148,1440,3060,1788,1376,1349,1459,946,706,565,312,695
7763,2831,4135,3169,3508,5095,6773,5158,4379,3708,2294,4400
16,8,20,30,47,139,402,977,1702,2414,1146,2260
0,0,2,0,0,0,0,0,1,2,0,2
708,238,532,855,1152,2666,3658,3055,2453,1944,828,1722
9392,4405,8667,5012,4093,4003,4516,2833,1974,1579,943,1992
219,164,337,202,189,299,354,319,392,421,281,561
127,22,45,31,40,65,111,92,163,257,212,457
19,8,23,18,23,40,83,143,453,1631,1909,3822
1773,11644,1447,448,424,286,371,275,193,174,131,309
10,5,10,9,14,30,35,27,35,22,30,45
11,14,41,29,52,116,351,920,1698,2213,1049,2054
35,36,102,105,160,520,1439,3549,6158,9022,3906,7675
285,268,667,1606,2895,11652,26010,12106,4108,1701,536,1585
14,3,16,9,10,17,25,10,11,16,15,24
17,5,18,8,10,27,38,44,49,76,32,71
85,36,60,43,57,107,175,215,223,326,163,288
546,617,1518,922,1016,1494,1333,1263,1005,1021,568,1113
90,25,43,27,37,54,68,57,39,48,19,43
569,237,506,279,242,237,254,163,132,98,61,143
158,77,185,177,275,500,759,430,372,461,379,851
176,41,79,72,72,128,205,224,303,522,451,958
0,0,0,0,0,3,3,9,19,27,10,21
51,140,556,343,314,247,303,139,79,54,21,58
6080,7158,15674,7575,6121,5178,6131,3924,2968,1922,1751,3381
0,1,2,1,0,3,2,2,0,1,2,0
0,0,0,0,0,0,0,2,0,1,0,1
465,500,1553,905,832,877,962,540,394,304,180,397
22,11,16,10,19,43,60,123,404,1498,1695,3418
4,8,7,8,16,41,134,317,583,761,307,766
1,0,0,1,1,2,3,9,28,36,13,44
1,1,1,2,3,4,2,1,0,0,0,0
0,0,0,0,0,1,0,1,0,3,0,3
0,0,0,3,4,16,41,17,9,5,0,4
0,1,1,1,1,2,2,1,1,1,0,0
289,365,821,378,288,286,289,202,155,119,76,187
0,0,0,0,0,2,2,0,1,2,2,1
25,18,32,21,40,70,101,222,643,2312,2634,5372
5,4,7,4,7,5,8,5,5,16,6,11
1,0,0,0,0,1,1,0,0,0,0,1
1,2,1,0,3,13,10,1,0,1,0,1
492,222,517,270,224,237,268,166,130,89,61,110
2,2,11,10,10,4,2,3,1,0,1,0
0,0,0,2,0,1,5,9,20,27,21,31
629,675,2054,1219,1031,1132,1241,711,531,389,263,472
66,40,91,45,60,79,110,87,96,106,68,156
0,0,0,0,0,0,0,2,2,3,0,4
10,4,15,13,20,30,50,37,25,39,19,56
632,233,483,702,1006,2425,3209,2673,2019,1734,726,1505
31,29,78,47,40,36,57,38,29,21,11,37
4,4,5,8,7,10,17,6,1,3,1,4
288,114,226,315,474,1056,1600,1292,943,808,345,704
672,501,1351,1188,1147,1588,1847,1043,717,580,270,535
0,0,0,0,1,3,8,12,12,10,0,7
136,164,624,712,717,845,1524,1131,768,555,228,491
4,8,16,23,37,74,202,559,1033,1487,633,1331
0,0,3,1,1,1,0,2,1,1,1,1
921,739,1561,869,843,1228,1638,1414,1500,1824,1169,2322
10,7,24,40,67,294,677,279,104,45,12,36
3,2,8,23,27,106,235,118,41,9,4,9
1,0,0,0,1,3,4,22,45,61,25,58
0,0,0,0,0,0,0,0,0,0,0,4
3,3,15,9,4,12,15,7,3,5,3,11
2,0,2,4,8,29,65,25,13,4,1,2
18,20,38,19,17,21,45,20,20,15,15,28
19,10,12,5,16,26,25,21,28,31,11,28
0,1,0,1,3,25,46,20,7,5,1,7
3,4,2,0,0,0,0,0,0,0,0,1
2,0,2,1,1,3,5,4,3,3,2,7
1,0,1,1,1,1,3,1,2,0,0,0
182,154,185,130,109,105,163,94,78,75,50,101
2167,13401,1782,536,509,333,447,347,218,203,159,376
132,39,121,164,226,557,775,627,483,378,161,339
1143,325,359,190,192,171,264,202,146,144,97,176
3,4,8,2,4,2,6,4,3,3,2,4
13,9,20,12,13,9,19,18,20,16,14,19
135,117,233,112,135,180,219,192,250,241,160,326
3,1,5,4,9,17,46,316,858,335,14,38
0,0,2,1,1,1,6,19,38,42,18,40
304,3129,10946,3256,1439,613,507,253,166,178,59,206
0,0,0,0,0,0,0,2,2,1,1,4
2,6,25,27,9,12,15,5,1,4,1,4
230,184,396,190,191,308,370,340,353,468,282,501
7,3,7,3,5,5,9,7,7,7,6,12
123,117,306,144,109,112,110,65,59,31,43,65
1029,271,415,292,381,679,1034,1138,1453,2501,2179,4624
0,0,0,0,1,1,6,7,24,19,9,26
2,0,0,0,2,1,3,2,0,0,0,0
11,2,9,3,3,6,18,17,24,30,12,27
0,0,0,0,0,0,1,0,0,0,0,0
4,8,18,13,5,15,25,5,10,10,9,22
301,358,804,487,549,615,877,390,439,372,289,668
1,0,1,1,0,2,10,27,33,35,18,37
0,1,1,2,2,6,7,6,4,8,2,14
0,0,0,0,0,0,2,0,1,0,2,0
301,227,351,232,232,219,255,203,148,116,123,177
0,0,0,0,0,0,2,0,0,0,0,1
4,0,2,1,7,5,11,81,605,1527,181,359
7,0,3,4,2,3,4,6,10,13,10,26
369,82,125,104,123,214,342,404,487,861,730,1501
6,0,2,1,7,9,13,23,89,274,335,669
1833,685,919,774,822,1202,1525,1199,981,823,527,1080
17,14,18,75,104,489,1043,485,162,77,25,59
0,3,16,7,1,2,1,0,1,0,0,1
272,189,483,413,420,637,678,396,244,208,100,192
14,4,11,7,7,19,37,33,46,65,28,49
0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,0,0,6,2,1,5
0,0,0,0,0,0,2,6,8,18,5,14
607,279,513,299,252,246,254,199,136,103,62,124
48,44,102,47,76,83,103,41,51,57,38,82
1,2,13,13,14,12,12,14,12,9,3,10
4,2,3,0,4,6,13,28,72,273,302,592
109,660,79,16,15,4,18,13,17,6,8,16
75,26,75,61,79,137,256,454,1510,5445,6029,12424
64,21,60,61,55,109,177,396,1228,4364,4821,10021
1,1,8,6,14,12,17,16,5,5,1,7
3,0,5,4,1,5,9,10,50,133,186,378
1,0,3,1,4,4,5,6,17,80,86,165
0,0,0,0,0,0,0,0,0,1,0,0
26,10,39,56,84,323,591,1084,1054,648,134,257
8,6,11,4,17,34,93,691,1845,811,34,81
2,3,4,4,6,2,11,28,42,208,245,495
0,0,2,1,3,1,1,1,1,4,0,0
5,1,6,3,5,3,16,22,96,288,346,766
8,2,7,4,10,16,19,39,132,489,524,1053
5,2,8,16,23,30,36,14,13,8,6,9
9,6,22,19,32,98,285,730,1240,1811,745,1628
0,0,2,2,3,1,3,4,3,4,2,0
0,1,11,13,9,4,3,3,1,2,3,3
245,52,82,74,86,171,206,254,308,557,486,1066
2,1,2,2,4,5,15,65,456,1135,140,253
138,55,134,116,135,267,409,839,2663,9318,10582,21718
1,0,0,0,0,0,1,1,0,1,0,2
362,144,203,163,162,231,285,239,190,170,97,206
5,4,11,12,14,37,98,274,456,680,293,606
0,0,0,0,0,0,0,1,0,0,2,3
1,0,1,7,8,7,12,15,7,14,8,7
3,2,0,6,6,57,99,53,19,15,4,10
0,0,1,2,1,3,2,1,0,1,0,2
0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,2,5,2,3
13,7,15,8,8,16,36,58,187,653,711,1435
0,0,0,0,0,0,1,1,1,8,2,4
0,0,0,0,0,1,3,2,2,2,0,1
4,1,6,16,10,12,12,17,7,4,4,7
15,5,15,9,14,21,39,69,242,833,909,1865
2000,545,780,591,664,1270,1860,2039,2769,4635,4009,8666
0,2,5,2,1,2,0,0,1,0,0,1
3,2,14,8,7,3,8,1,2,0,0,0
273,337,829,455,524,625,875,358,394,376,260,655
1,1,2,6,2,14,23,69,139,210,87,172
0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,1,1,3,9,6,10
0,0,0,0,0,1,0,0,0,3,3,2
24,26,57,31,14,19,18,12,11,6,3,11
1,2,0,5,0,15,22,45,51,29,10,17
20,13,42,43,58,159,487,1274,2110,3069,1342,2837
0,0,0,0,0,2,2,3,8,16,6,11
4,2,4,4,9,14,14,140,1052,2426,265,588
10,22,104,50,53,28,44,28,13,10,6,7
2,0,0,1,0,0,2,0,1,0,0,0
12,8,17,20,35,61,76,59,48,44,17,43
8,5,12,6,12,18,38,69,207,656,779,1637
0,0,0,0,0,0,0,0,0,0,1,0
5,1,3,3,3,11,17,25,24,29,12,24
31,40,75,53,37,17,31,23,13,13,6,23
28,7,11,10,11,10,11,7,9,5,5,5
0,0,1,1,1,2,3,6,12,66,50,83
0,0,0,0,1,0,1,0,0,1,0,0
119,50,103,140,220,497,703,584,462,383,169,315
9086,3271,4686,3719,4042,5878,7769,6062,5081,4419,2518,5297
32,7,23,31,46,119,156,136,92,99,39,83
1,2,1,4,0,3,6,6,9,4,1,3
49,19,28,18,18,23,39,34,26,15,12,32
394,128,314,467,697,1598,2210,1815,1385,1176,484,1061
2098,809,1054,807,992,1366,1823,1424,1133,996,598,1130
1758,2065,4830,2861,2949,3786,4994,2174,2407,2202,1575,3719
131,103,284,431,675,2338,12279,49124,15838,1910,270,642
19,5,17,16,25,39,60,113,377,1300,1435,3013
22,21,44,48,76,239,607,1543,2590,3836,1650,3353
14,15,43,41,55,166,430,1140,2076,2994,1308,2682
27,14,12,22,36,59,170,1611,4083,1673,78,205
7,7,12,15,22,78,170,476,801,1110,451,1010
2,4,8,5,15,35,98,245,426,568,251,504
295,111,236,190,221,427,715,898,987,1214,598,1245
775,298,608,940,1358,2996,4202,3447,2663,2317,954,1850
672,324,601,477,589,1072,1796,2166,2334,3002,1537,2969
76,26,97,138,222,895,1720,2982,2810,1798,370,795
990,239,354,258,308,640,914,967,1303,2167,1845,4139
7,3,7,6,4,10,20,42,122,452,573,991
9,1,10,10,9,14,25,53,153,524,639,1321
44,21,52,25,34,50,116,114,139,184,92,181
3362,1202,2651,3939,5595,13066,17500,14443,11453,9503,3928,7959
0,0,1,2,0,4,14,18,54,57,25,57
18,19,50,37,86,227,646,1493,2689,3857,1660,3486
6169,4411,12634,10382,10694,14740,17467,9297,6450,4984,2482,5005
7,8,18,24,32,92,236,600,1082,1709,686,1464
4276,1882,3593,2974,3269,6509,10511,12787,14396,18000,9033,18049
9345,10048,24758,13740,12391,13078,17083,12323,9844,8908,4796,9587
17,11,8,12,19,46,77,450,2974,7382,851,1683
1332,922,3363,4788,6222,10738,11654,4232,2339,1854,818,1859
3,3,7,20,29,124,297,149,48,14,9,19
335,347,1512,1600,1743,2200,3637,2735,1879,1403,550,1217
3370,4013,9295,6091,6231,9352,8521,7504,6084,6309,3505,6457
2562,2789,11422,11883,12614,15668,27338,20219,13667,10429,4348,8852
3,2,5,6,5,24,68,184,328,496,217,441
109,67,112,96,176,402,990,8670,21506,9006,434,1043
3323,3404,13698,14380,15248,19254,33649,24496,16622,12653,5158,10801
16,20,54,45,64,244,592,1511,2671,3875,1662,3501
19,27,58,55,87,227,646,1712,2828,4134,1810,3726
10,2,13,11,8,19,28,68,237,803,862,1800
87,34,37,21,30,57,88,74,130,223,202,400
412,119,153,83,132,252,387,434,526,839,825,1720
1,2,4,2,8,14,33,104,181,278,111,248
1528,529,1197,1716,2538,5801,8068,6611,5157,4354,1783,3767
4,5,13,13,29,68,171,499,782,1093,461,985
11679,4270,5998,4700,5259,7508,9920,7604,6233,5409,3236,6536
1652,3451,15854,10772,8223,6947,7895,3287,1963,1613,734,1610
787,342,651,581,654,1188,1920,2374,2747,3364,1605,3286
32,18,42,27,55,132,333,2547,6671,2702,146,308
1891,845,1629,1281,1455,2979,4768,5631,6435,8047,4017,8270
111,53,161,214,311,1230,2320,4130,4014,2448,517,1092
16,14,42,36,50,156,418,997,1814,2720,1185,2313
30895,36228,81310,38831,30637,26596,31793,20531,15017,10165,9149,17049
116,122,314,211,217,260,361,153,153,149,99,249
801,537,2052,2970,3814,6499,7003,2685,1412,1092,571,1107
2320,1945,3889,2253,2104,3044,3904,3619,3803,4679,3018,5852
986,1103,3232,1426,974,671,665,398,293,202,180,302
49979,42199,61540,36765,35057,34068,46105,33095,25865,19374,16761,31675
1552,1542,6493,6811,7243,9020,15650,11576,7773,6129,2482,5121
55,101,459,285,211,193,225,98,57,39,19,42
121,56,112,79,104,188,308,325,381,517,232,489
2453,2663,6615,3675,3366,3586,4618,3348,2800,2361,1355,2577
9074,4061,8534,5015,3891,3824,4325,2651,2023,1605,876,1928
2244,599,831,631,732,1402,2142,2319,3206,5106,4520,9779
770,847,2019,1153,1019,1084,1458,1073,830,709,409,793
21,17,47,45,81,229,646,1619,2929,4094,1874,3730
209,89,173,137,161,283,486,593,653,857,408,851
2294,2590,6127,3437,3042,3149,4130,2979,2469,2126,1188,2397
36,40,114,46,34,31,39,17,19,12,14,16
1423,1140,1752,1073,997,931,1411,929,701,508,485,881
2,0,0,0,0,1,1,0,1,2,2,3
37,10,37,22,36,57,75,200,597,2255,2556,5053
23,11,25,30,47,110,118,84,79,79,59,153
7,7,23,25,34,59,68,26,22,12,4,14
2,1,0,5,7,5,7,1,1,0,1,1
20,18,66,38,33,41,50,25,31,22,10,44
7,24,103,39,48,44,49,25,18,12,4,5
0,0,2,1,0,0,1,0,1,0,0,1
1,0,0,0,1,1,3,1,2,1,1,0
2,4,3,1,4,5,5,3,6,2,1,3
0,0,0,0,2,3,4,8,17,22,14,10
7,1,10,7,14,29,83,246,418,651,302,602
706,548,1091,672,568,858,1094,943,1089,1246,799,1671
4,5,9,19,32,145,330,141,49,23,3,17
2,1,2,8,28,81,210,100,30,9,6,14
8,4,9,20,44,149,331,152,64,20,12,15
17,12,34,26,40,149,363,880,1657,2342,1044,1980
5,2,17,12,17,55,147,380,675,903,465,904
1,0,1,1,1,1,1,35,151,390,40,99
1,0,0,0,0,1,0,3,29,69,9,12
4533,1678,2391,1781,2049,2896,3865,2908,2358,2166,1237,2432
14,11,35,48,62,76,123,76,59,46,13,39
0,0,2,0,3,2,2,7,22,82,88,175
30,5,15,8,15,15,34,46,55,80,65,150
6,3,11,2,5,31,29,29,24,25,22,55
11,8,11,9,22,33,56,30,42,37,26,51
3994,4525,10964,6332,6821,8536,11677,5022,5332,5020,3886,8607
18,3,5,6,2,12,21,25,27,49,41,76
0,0,0,0,0,0,0,2,9,11,11,32
0,1,0,1,0,0,1,2,1,10,6,12
6,6,18,9,18,102,175,302,317,199,43,77
16,7,14,19,36,64,82,58,62,45,20,53
0,0,0,0,0,0,1,0,9,9,10,26
0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,6,2,7,3,4
0,1,7,2,1,0,1,0,0,0,1,0
1,2,4,3,1,1,2,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,2,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,2,7,6,4,4,2,5
0,0,3,1,2,0,0,0,0,0,0,0
5,9,37,25,23,22,16,2,4,2,0,2
44,60,123,63,71,76,126,61,60,59,38,97
0,0,1,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0
3,0,1,1,0,1,2,5,3,8,8,12
480,190,242,219,224,320,393,319,252,221,151,278
0,2,2,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,1,0,0
2,0,1,1,1,4,3,0,1,2,1,4
45,58,126,80,102,98,137,61,62,80,44,92
11,20,65,54,68,78,131,110,69,60,15,43
8734,7499,10777,6461,6174,6092,8258,5796,4698,3547,2881,5650
2712,2254,3191,1975,1801,1773,2410,1597,1316,1035,848,1696
30413,25658,53167,29209,28801,40585,51845,47159,51337,61818,38118,78339
15645,7229,14595,8307,6898,6762,7478,4818,3395,2786,1565,3350
0,2,1,10,11,48,121,60,21,4,3,7
10026,691,425,138,135,154,191,196,138,177,103,203
5879,2657,5486,3198,2507,2467,2778,1751,1320,999,619,1241
5015,1314,1839,1338,1641,3053,4717,5146,6800,11543,10078,21525
5,9,16,23,19,22,50,26,23,21,7,10
0,1,1,0,1,1,0,0,0,0,0,0
