"","X1","X2","X3","X4"
"12256",28,36,15,16
"12257",20,22,24,17
"12258",30,32,13,23
"12259",34,23,22,22
"12260",27,30,24,17
"12261",22,21,10,10
"12262",27,26,21,17
"12263",23,29,17,21
"12264",32,30,20,25
"12265",22,23,14,22
"12266",22,18,24,13
"12267",30,21,25,19
"12268",24,20,13,20
"12269",27,22,20,15
"12270",25,27,15,18
"12271",30,32,15,15
"12272",25,23,20,24
"12273",26,29,16,23
"12274",27,20,16,19
"12275",27,23,13,14
"12276",20,26,15,21
"12277",29,28,18,16
"12278",25,26,19,16
"12279",34,30,16,27
"12280",24,25,20,20
"12281",24,20,11,17
"12282",27,24,19,20
"12283",22,23,21,14
"12284",30,28,18,24
"12285",25,27,16,19
"12286",26,25,20,21
"12287",29,33,26,16
"12288",31,29,12,24
"12289",23,20,22,20
"12290",21,20,24,18
"12291",30,32,17,16
"12292",31,29,23,14
"12293",24,21,15,17
"12294",33,21,18,18
"12295",22,36,18,26
"12296",18,26,23,13
"12297",25,27,19,16
"12298",24,21,26,17
"12299",25,31,22,18
"12300",23,27,21,21
"12301",23,16,25,20
"12302",23,27,12,15
"12303",23,34,22,13
"12304",20,36,20,15
"12305",28,22,16,20
"12306",31,31,28,20
"12307",32,22,15,17
"12308",18,22,16,12
"12309",24,34,11,19
"12310",19,29,18,14
"12311",34,31,9,17
"12312",23,25,21,19
"12313",29,30,17,16
"12314",30,23,16,15
"12315",16,18,23,18
"12316",30,28,11,15
"12317",36,24,24,12
"12318",19,25,24,14
"12319",17,22,17,22
"12320",29,33,19,21
"12321",23,23,12,23
"12322",30,25,21,18
"12323",32,32,20,14
"12324",28,21,19,15
"12325",30,33,17,15
"12326",38,25,17,14
"12327",38,36,18,14
"12328",26,23,16,22
"12329",25,28,23,16
"12330",21,29,17,22
"12331",31,28,16,17
"12332",33,23,20,26
"12333",25,28,19,17
"12334",23,27,17,22
"12335",30,22,22,18
"12336",18,23,22,20
"12337",24,20,13,18
"12338",26,32,21,15
"12339",28,30,15,18
"12340",34,26,24,10
"12341",23,23,16,15
"12342",20,22,24,10
"12343",26,41,16,23
"12344",28,25,16,17
"12345",19,24,19,21
"12346",23,27,19,21
"12347",25,30,18,15
"12348",29,24,28,18
"12349",33,23,14,20
"12350",20,26,15,19
"12351",31,24,11,21
"12352",28,28,18,22
"12353",21,30,24,18
"12354",25,27,17,12
"12355",27,27,16,10
"12356",31,22,25,20
"12357",23,20,18,20
"12358",30,28,20,22
"12359",28,21,17,16
"12360",24,18,25,23
"12361",26,26,12,14
"12362",35,28,17,15
"12363",35,26,12,16
"12364",14,35,18,26
"12365",24,30,16,21
"12366",25,28,25,17
"12367",21,32,17,28
"12368",24,22,16,20
"12369",28,29,18,17
"12370",24,20,13,16
"12371",21,21,18,17
"12372",28,19,13,14
"12373",12,34,18,22
"12374",22,17,23,21
"12375",32,28,21,13
"12376",29,21,20,19
"12377",26,35,13,23
"12378",20,27,21,17
"12379",30,20,11,18
"12380",31,34,16,18
"12381",17,31,19,19
"12382",27,15,24,18
"12383",22,21,22,10
"12384",18,29,17,17
"12385",34,21,26,23
"12386",34,25,19,19
"12387",28,14,15,19
"12388",21,31,20,25
"12389",16,24,22,27
"12390",26,26,23,15
"12391",24,32,20,17
"12392",26,23,16,25
"12393",14,21,12,14
"12394",28,23,23,21
"12395",22,26,18,16
"12396",28,24,17,8
"12397",30,30,17,15
"12398",19,21,16,14
"12399",30,19,18,16
"12400",27,23,12,28
"12401",31,22,15,23
"12402",27,34,19,22
"12403",30,28,16,16
"12404",25,32,17,25
"12405",38,24,16,16
"12406",27,23,21,17
"12407",26,20,19,10
"12408",22,21,15,34
"12409",28,31,16,25
"12410",25,29,19,24
"12411",30,23,25,22
"12412",24,26,19,12
"12413",29,22,16,13
"12414",20,30,22,16
"12415",20,24,10,20
"12416",28,29,19,17
"12417",19,27,25,18
"12418",23,22,17,20
"12419",24,28,22,24
"12420",23,23,17,13
"12421",27,24,19,21
"12422",24,24,27,15
"12423",26,25,20,14
"12424",36,22,12,21
"12425",18,35,18,21
"12426",30,20,24,20
"12427",21,25,16,18
"12428",24,24,27,27
"12429",19,32,19,18
"12430",27,25,16,19
"12431",27,22,21,16
"12432",17,22,22,23
"12433",28,34,10,24
"12434",35,28,10,19
"12435",23,24,16,17
"12436",23,26,23,22
"12437",21,27,20,19
"12438",24,22,18,21
"12439",23,20,32,21
"12440",23,27,16,13
"12441",28,32,28,22
"12442",24,32,17,20
"12443",23,23,11,19
"12444",31,25,26,17
"12445",27,19,19,16
"12446",19,22,18,14
"12447",16,26,7,23
"12448",16,38,17,13
"12449",25,27,17,17
"12450",33,27,24,11
"12451",35,20,11,19
"12452",30,32,15,16
"12453",23,25,22,17
"12454",37,26,16,20
"12455",30,34,14,15
"12456",24,15,15,19
"12457",23,23,17,23
"12458",24,26,22,24
"12459",33,20,21,20
"12460",24,24,20,18
"12461",27,28,14,19
"12462",27,18,21,21
"12463",17,23,21,18
"12464",23,20,14,21
"12465",24,29,18,20
"12466",21,19,14,13
"12467",29,25,18,24
"12468",27,26,20,16
"12469",20,23,22,18
"12470",32,19,26,22
"12471",33,34,19,16
"12472",25,23,15,25
"12473",25,22,15,18
"12474",29,19,14,13
"12475",26,30,19,17
"12476",23,32,10,12
"12477",29,28,24,18
"12478",27,21,18,21
"12479",15,30,13,17
"12480",24,26,18,20
"12481",23,17,23,14
"12482",28,20,20,23
"12483",25,26,23,15
"12484",28,23,17,14
"12485",31,17,15,11
"12486",22,19,17,21
"12487",32,22,22,18
"12488",24,26,16,24
"12489",28,19,10,14
"12490",30,22,13,14
"12491",25,41,22,13
"12492",18,30,17,21
"12493",15,33,19,14
"12494",34,20,31,25
"12495",27,23,18,22
"12496",21,28,15,18
"12497",21,31,17,18
"12498",35,32,20,29
"12499",22,19,21,22
"12500",26,28,24,14
"12501",32,18,15,17
"12502",16,30,22,27
"12503",31,25,22,21
"12504",24,26,21,15
"12505",20,34,21,26
"12506",19,28,17,9
"12507",26,21,23,15
"12508",33,30,16,22
"12509",29,27,19,16
"12510",33,30,18,22
"12511",25,29,19,20
"12512",22,18,19,25
"12513",22,27,14,20
"12514",20,32,17,27
"12515",26,18,16,26
"12516",20,22,17,23
"12517",22,26,13,21
"12518",30,19,19,21
"12519",26,20,24,15
"12520",24,23,20,12
"12521",23,28,12,19
"12522",19,27,14,13
"12523",20,25,30,15
"12524",31,22,17,15
"12525",24,24,18,18
"12526",28,25,31,14
"12527",31,18,17,15
"12528",20,21,21,11
"12529",33,21,16,18
"12530",33,36,22,14
"12531",24,22,12,21
"12532",21,26,23,23
"12533",25,25,18,19
"12534",34,31,19,17
"12535",24,23,14,14
"12536",28,26,19,10
"12537",26,33,19,11
"12538",17,24,21,18
"12539",25,26,13,6
"12540",19,29,17,18
"12541",25,20,12,24
"12542",25,21,15,25
"12543",25,35,20,16
"12544",19,33,19,21
"12545",20,18,24,14
"12546",26,32,18,11
"12547",14,29,18,16
"12548",30,19,20,15
"12549",33,24,26,13
"12550",23,26,21,20
"12551",30,24,29,10
"12552",29,26,21,16
"12553",20,22,16,19
"12554",23,19,23,15
"12555",20,26,14,18
"12556",21,21,21,15
"12557",26,21,19,18
"12558",22,17,14,16
"12559",29,37,23,20
"12560",30,32,28,16
"12561",24,23,21,16
"12562",30,28,21,22
"12563",25,22,15,24
"12564",26,22,16,22
"12565",23,24,23,25
"12566",30,19,16,30
"12567",19,22,15,10
"12568",30,25,21,23
"12569",30,24,11,20
"12570",27,24,21,14
"12571",26,26,26,18
"12572",31,21,28,17
"12573",28,36,20,24
"12574",31,22,11,22
"12575",35,22,23,17
"12576",29,18,21,11
"12577",29,33,15,13
"12578",26,21,20,20
"12579",28,32,16,16
"12580",30,16,17,25
"12581",32,22,14,17
"12582",25,24,19,14
"12583",29,28,19,18
"12584",26,28,19,12
"12585",22,28,15,20
"12586",18,26,15,24
"12587",31,33,25,16
"12588",22,27,26,15
"12589",25,17,26,21
"12590",26,25,13,18
"12591",35,27,11,15
"12592",31,19,19,20
"12593",25,24,22,19
"12594",27,23,22,19
"12595",29,23,17,20
"12596",25,24,20,21
"12597",23,31,20,19
"12598",23,21,9,17
"12599",19,25,20,18
"12600",29,26,21,16
"12601",27,24,28,26
"12602",29,25,16,11
"12603",29,26,20,20
"12604",31,22,15,15
"12605",19,29,18,15
"12606",26,28,22,24
"12607",16,31,17,16
"12608",27,33,19,23
"12609",25,29,20,20
"12610",29,20,24,19
"12611",29,18,20,20
"12612",20,15,14,18
"12613",19,22,15,13
"12614",24,20,16,23
"12615",21,25,14,25
"12616",23,19,21,22
"12617",29,19,19,14
"12618",25,40,14,17
"12619",22,30,26,17
"12620",29,24,15,18
"12621",35,23,13,19
"12622",16,26,21,13
"12623",30,18,21,21
"12624",23,23,18,16
"12625",37,23,23,7
"12626",28,21,16,24
"12627",24,24,20,14
"12628",29,25,20,24
"12629",29,24,22,19
"12630",26,25,20,18
"12631",31,16,15,14
"12632",24,22,11,25
"12633",26,26,25,21
"12634",15,29,29,21
"12635",30,22,19,28
"12636",28,27,22,16
"12637",23,34,13,19
"12638",22,29,14,21
"12639",26,28,16,22
"12640",24,34,16,20
"12641",24,25,18,20
"12642",21,29,16,15
"12643",21,20,16,18
"12644",23,25,19,26
"12645",28,21,12,21
"12646",23,23,15,26
"12647",19,28,13,11
"12648",20,36,20,17
"12649",27,21,15,16
"12650",24,18,17,27
"12651",25,25,17,24
"12652",30,22,25,18
"12653",22,12,23,13
"12654",27,23,10,13
"12655",23,16,20,24
"12656",31,22,16,16
"12657",28,27,13,24
"12658",30,16,22,21
"12659",27,26,24,23
"12660",33,30,24,21
"12661",21,29,14,14
"12662",28,28,24,21
"12663",23,26,19,18
"12664",19,37,25,16
"12665",29,25,23,30
"12666",28,21,16,16
"12667",29,33,10,16
"12668",23,25,24,21
"12669",29,18,22,23
"12670",26,25,23,19
"12671",19,27,18,19
"12672",28,25,22,22
"12673",22,23,17,23
"12674",25,23,20,17
"12675",24,22,18,24
"12676",21,21,25,19
"12677",23,33,23,21
"12678",25,26,15,16
"12679",27,25,28,19
"12680",26,24,14,15
"12681",20,30,25,15
"12682",34,21,18,21
"12683",23,23,19,21
"12684",28,24,21,15
"12685",29,19,14,12
"12686",26,24,14,26
"12687",34,22,24,17
"12688",29,23,13,18
"12689",20,24,12,14
"12690",26,24,17,14
"12691",26,18,19,22
"12692",23,16,14,15
"12693",22,32,20,22
"12694",32,23,14,12
"12695",30,36,19,20
"12696",26,24,20,15
"12697",20,21,13,14
"12698",19,23,16,20
"12699",21,27,21,21
"12700",25,20,20,15
"12701",15,20,14,15
"12702",30,31,12,18
"12703",24,18,12,29
"12704",27,32,15,19
"12705",28,26,27,12
"12706",24,24,19,28
"12707",30,19,27,20
"12708",30,32,12,13
"12709",27,25,21,26
"12710",28,19,16,17
"12711",31,24,9,18
"12712",27,33,11,14
"12713",30,30,24,10
"12714",27,23,19,20
"12715",32,28,17,23
"12716",28,28,18,17
"12717",25,27,23,17
"12718",21,22,16,16
"12719",21,29,15,19
"12720",16,25,19,11
"12721",31,32,25,12
"12722",23,35,21,23
"12723",34,28,23,17
"12724",21,22,21,19
"12725",33,28,14,20
"12726",21,27,25,19
"12727",31,25,22,15
"12728",32,25,20,13
"12729",30,19,20,22
"12730",32,29,23,15
"12731",30,35,24,17
"12732",27,28,17,10
"12733",36,23,18,8
"12734",22,28,16,20
"12735",26,28,20,25
"12736",20,22,13,25
"12737",22,30,22,18
"12738",28,18,24,22
"12739",22,20,24,19
"12740",23,26,19,23
"12741",24,28,18,23
"12742",19,20,19,25
"12743",28,25,17,15
"12744",28,25,19,17
"12745",27,26,15,19
"12746",27,25,17,22
"12747",27,17,15,27
"12748",18,30,24,29
"12749",31,31,24,12
"12750",32,23,32,20
"12751",26,29,18,14
"12752",26,26,18,21
"12753",28,18,19,19
"12754",23,27,17,26
"12755",21,17,27,18
"12756",25,23,21,15
"12757",17,26,28,10
"12758",21,23,16,21
"12759",19,21,21,17
"12760",29,29,12,16
"12761",31,20,20,19
"12762",32,22,18,16
"12763",25,16,19,18
"12764",20,21,28,25
"12765",30,24,18,21
"12766",18,19,21,17
"12767",31,25,21,23
"12768",32,21,17,18
"12769",27,26,22,10
"12770",31,23,16,11
"12771",21,25,20,21
"12772",20,23,19,20
"12773",26,31,18,17
"12774",35,27,14,22
"12775",27,24,22,21
"12776",24,33,12,23
"12777",27,24,15,12
"12778",16,24,11,25
"12779",25,28,21,26
"12780",29,23,17,23
"12781",25,22,11,19
"12782",25,32,9,23
"12783",20,27,22,18
"12784",28,15,20,16
"12785",28,29,19,29
"12786",33,25,22,19
"12787",39,28,18,13
"12788",21,22,22,22
"12789",22,37,16,9
"12790",25,24,18,23
"12791",23,24,13,20
"12792",36,25,19,11
"12793",35,21,15,15
"12794",20,30,20,19
"12795",36,35,18,15
"12796",27,33,13,17
"12797",25,23,22,24
"12798",33,23,24,18
"12799",31,27,16,17
"12800",24,24,17,23
"12801",17,28,20,17
"12802",20,26,14,29
"12803",26,20,17,16
"12804",32,27,22,23
"12805",28,31,19,22
"12806",29,29,20,12
"12807",28,29,24,14
"12808",16,23,20,19
"12809",18,19,21,16
"12810",28,26,24,23
"12811",23,36,25,17
"12812",28,21,15,21
"12813",26,24,18,27
"12814",30,21,29,15
"12815",25,24,17,28
"12816",19,28,13,14
"12817",30,35,22,13
"12818",21,29,11,13
"12819",18,24,25,15
"12820",25,27,14,16
"12821",29,28,15,26
"12822",31,29,30,15
"12823",33,33,22,24
"12824",22,17,28,17
"12825",20,25,16,14
"12826",29,19,22,25
"12827",25,28,12,19
"12828",23,22,16,20
"12829",26,36,20,17
"12830",32,30,23,15
"12831",19,22,19,10
"12832",24,13,18,13
"12833",26,17,11,14
"12834",19,20,22,24
"12835",32,25,18,29
"12836",23,31,19,13
"12837",25,26,26,17
"12838",24,30,22,21
"12839",26,27,19,17
"12840",29,22,13,19
"12841",25,31,17,11
"12842",17,23,16,11
"12843",22,23,18,22
"12844",41,19,15,23
"12845",25,25,23,23
"12846",26,21,16,21
"12847",36,28,23,18
"12848",22,33,26,23
"12849",26,25,19,16
"12850",40,25,12,19
"12851",24,31,19,22
"12852",23,22,18,16
"12853",27,22,25,13
"12854",39,30,21,23
"12855",32,22,24,13
"12856",23,34,19,16
"12857",23,28,24,20
"12858",27,27,19,24
"12859",26,26,19,13
"12860",24,29,16,12
"12861",34,28,23,11
"12862",25,28,17,20
"12863",30,25,13,15
"12864",37,22,22,13
"12865",32,21,13,20
"12866",28,26,24,17
"12867",26,19,10,19
"12868",23,27,19,25
"12869",24,25,30,18
"12870",27,29,21,20
"12871",28,24,17,19
"12872",23,24,23,13
"12873",30,33,15,16
"12874",16,28,18,14
"12875",28,21,19,19
"12876",36,28,20,14
"12877",23,18,18,25
"12878",28,25,13,25
"12879",39,30,17,11
"12880",21,23,19,18
"12881",27,26,16,17
"12882",25,24,23,13
"12883",27,27,18,22
"12884",26,29,15,15
"12885",27,33,19,13
"12886",22,32,14,16
"12887",32,32,18,19
"12888",19,20,13,16
"12889",25,22,24,17
"12890",27,24,19,16
"12891",33,25,22,20
"12892",32,24,15,19
"12893",28,18,11,19
"12894",23,20,16,12
"12895",37,36,19,15
"12896",21,25,16,18
"12897",31,24,23,23
"12898",33,32,18,26
"12899",31,28,22,20
"12900",32,25,23,18
"12901",25,18,30,24
"12902",28,24,15,21
"12903",23,18,21,13
"12904",26,25,14,19
"12905",30,17,20,17
"12906",23,27,17,12
"12907",21,25,19,18
"12908",32,21,15,27
"12909",31,27,26,24
"12910",22,24,20,19
"12911",22,36,21,22
"12912",22,17,21,23
"12913",24,35,13,17
"12914",38,25,17,16
"12915",34,23,14,8
"12916",27,33,18,14
"12917",33,19,21,10
"12918",23,29,12,12
"12919",26,18,22,19
"12920",25,30,18,25
"12921",14,33,20,11
"12922",22,33,23,19
"12923",26,25,15,14
"12924",26,23,20,14
"12925",23,25,17,13
"12926",26,25,11,10
"12927",24,32,17,25
"12928",22,27,11,18
"12929",26,28,16,19
"12930",22,33,16,19
"12931",16,37,22,15
"12932",28,25,19,23
"12933",29,29,26,17
"12934",30,30,17,19
"12935",21,32,17,20
"12936",25,20,14,18
"12937",32,24,23,16
"12938",31,32,13,16
"12939",28,25,18,24
"12940",17,20,16,10
"12941",19,33,22,23
"12942",28,21,13,11
"12943",32,34,30,21
"12944",18,23,8,17
"12945",30,23,14,18
"12946",32,34,17,18
"12947",22,18,11,22
"12948",30,19,17,19
"12949",31,19,20,16
"12950",28,26,22,20
"12951",21,20,21,20
"12952",29,21,13,19
"12953",22,20,18,9
"12954",27,26,23,16
"12955",28,14,18,25
"12956",21,22,24,14
"12957",20,26,15,17
"12958",34,25,19,13
"12959",31,27,12,18
"12960",30,28,17,25
"12961",29,26,24,17
"12962",30,33,17,25
"12963",25,28,20,17
"12964",21,25,24,16
"12965",24,17,29,16
"12966",27,22,16,22
"12967",25,28,22,16
"12968",26,23,14,12
"12969",33,27,24,14
"12970",25,32,17,25
"12971",24,33,18,18
"12972",26,27,17,11
"12973",27,34,14,16
"12974",28,25,18,17
"12975",23,36,22,14
"12976",23,26,16,13
"12977",21,31,21,15
"12978",26,33,22,18
"12979",26,15,20,22
"12980",26,28,15,22
"12981",22,24,16,16
"12982",22,27,11,27
"12983",25,23,19,26
"12984",14,26,15,21
"12985",24,31,19,21
"12986",23,24,27,23
"12987",24,23,15,20
"12988",25,24,18,21
"12989",17,19,23,14
"12990",20,26,17,11
"12991",29,26,29,18
"12992",32,24,20,19
"12993",22,27,17,9
"12994",24,22,14,11
"12995",27,17,14,17
"12996",19,26,20,24
"12997",20,26,12,20
"12998",29,26,19,30
"12999",33,24,17,25
"13000",35,27,17,25
"13001",23,25,23,19
"13002",21,31,18,25
"13003",30,26,10,19
"13004",38,23,25,19
"13005",34,24,17,24
"13006",17,27,21,14
"13007",21,22,20,22
"13008",33,25,22,17
"13009",24,35,22,15
"13010",29,22,23,16
"13011",20,35,16,13
"13012",35,27,21,21
"13013",31,30,20,23
"13014",19,25,21,15
"13015",26,32,19,18
"13016",28,26,17,17
"13017",34,27,14,20
"13018",30,20,17,13
"13019",24,27,10,16
"13020",22,22,13,17
"13021",36,29,23,17
"13022",15,25,19,16
"13023",27,25,14,19
"13024",23,20,23,14
"13025",25,19,13,10
"13026",29,26,20,19
"13027",27,17,29,17
"13028",21,17,13,19
"13029",27,18,21,9
"13030",31,21,23,23
"13031",30,26,17,12
"13032",24,33,23,15
"13033",22,37,23,14
"13034",23,26,22,26
"13035",23,32,30,15
"13036",32,23,20,17
"13037",19,29,14,22
"13038",17,24,24,17
"13039",24,21,29,15
"13040",23,19,11,18
"13041",23,15,21,11
"13042",31,29,18,25
"13043",27,20,21,14
"13044",27,23,21,16
"13045",30,23,16,20
"13046",18,26,21,11
"13047",22,21,12,12
"13048",28,23,24,15
"13049",26,30,20,19
"13050",20,28,7,21
"13051",21,19,10,16
"13052",27,39,19,17
"13053",23,24,20,21
"13054",21,27,24,10
"13055",24,17,21,12
"13056",24,35,16,16
"13057",24,27,23,14
"13058",23,24,19,21
"13059",27,23,27,15
"13060",20,27,18,14
"13061",26,18,14,27
"13062",22,29,15,23
"13063",26,28,29,14
"13064",20,25,21,17
"13065",28,21,24,17
"13066",21,22,17,18
"13067",34,26,14,15
"13068",31,21,14,19
"13069",21,16,14,21
"13070",18,20,25,17
"13071",21,22,15,18
"13072",26,18,24,28
"13073",31,27,18,16
"13074",30,24,10,14
"13075",24,27,19,22
"13076",23,27,21,27
"13077",23,24,17,21
"13078",23,29,14,15
"13079",20,25,18,16
"13080",27,28,17,25
"13081",32,20,20,20
"13082",25,24,26,17
"13083",22,25,15,18
"13084",24,27,15,17
"13085",20,28,16,22
"13086",30,24,20,14
"13087",28,27,27,14
"13088",32,22,12,21
"13089",25,24,19,24
"13090",28,24,15,20
"13091",19,29,16,21
"13092",19,23,28,19
"13093",22,29,19,25
"13094",21,25,21,22
"13095",28,23,15,18
"13096",15,31,15,33
"13097",24,27,18,15
"13098",30,18,15,15
"13099",24,29,17,18
"13100",27,25,19,9
"13101",21,23,18,20
"13102",30,19,13,14
"13103",33,21,22,19
"13104",34,21,25,22
"13105",27,33,26,19
"13106",30,27,22,23
"13107",31,33,21,23
"13108",32,29,15,14
"13109",21,25,18,14
"13110",25,19,19,14
"13111",29,34,24,12
"13112",21,23,12,20
"13113",36,27,18,17
"13114",24,18,255,267
"13115",21,18,239,227
"13116",24,22,235,227
"13117",24,26,241,237
"13118",27,28,224,243
"13119",29,31,245,244
"13120",17,15,270,236
"13121",23,18,211,230
"13122",16,14,246,212
"13123",23,17,240,220
"13124",18,20,226,229
"13125",20,21,251,234
"13126",16,21,238,247
"13127",27,20,207,240
"13128",23,25,238,241
"13129",16,25,231,256
"13130",20,20,220,250
"13131",18,20,252,236
"13132",33,23,214,240
"13133",22,22,248,228
"13134",22,16,224,239
"13135",16,22,241,260
"13136",18,19,203,240
"13137",15,22,220,250
"13138",26,22,238,257
"13139",21,18,253,277
"13140",15,22,226,239
"13141",22,15,238,269
"13142",22,19,242,236
"13143",20,18,213,245
"13144",24,20,240,233
"13145",20,20,223,222
"13146",26,21,252,239
"13147",25,15,238,227
"13148",18,16,215,235
"13149",24,23,244,231
"13150",24,29,227,234
"13151",15,20,237,201
"13152",17,25,239,247
"13153",20,16,246,240
"13154",21,16,211,219
"13155",25,13,244,246
"13156",25,19,233,230
"13157",19,19,226,249
"13158",23,24,233,231
"13159",19,19,243,228
"13160",11,18,244,255
"13161",26,21,235,240
"13162",21,23,238,240
"13163",21,18,246,233
"13164",21,20,236,249
"13165",19,24,232,225
"13166",22,26,232,255
"13167",27,15,238,193
"13168",21,23,217,235
"13169",16,22,236,226
"13170",24,24,265,272
"13171",18,25,255,247
"13172",25,22,239,227
"13173",22,25,253,249
"13174",18,12,245,235
"13175",17,17,238,221
"13176",22,16,241,237
"13177",31,16,242,222
"13178",22,16,255,235
"13179",17,21,251,238
"13180",18,19,223,221
"13181",23,18,231,244
"13182",17,23,218,226
"13183",21,21,217,231
"13184",25,23,253,233
"13185",15,17,223,208
"13186",18,21,244,243
"13187",20,24,230,254
"13188",24,24,252,255
"13189",23,23,241,236
"13190",18,16,270,218
"13191",27,21,276,247
"13192",10,19,240,248
"13193",16,18,282,266
"13194",19,16,221,254
"13195",13,15,244,225
"13196",23,21,257,229
"13197",20,17,235,246
"13198",15,17,244,215
"13199",21,11,241,251
"13200",18,21,229,231
"13201",18,22,229,224
"13202",19,19,254,258
"13203",22,20,240,257
"13204",21,18,237,237
"13205",19,31,250,248
"13206",29,17,232,234
"13207",27,26,268,251
"13208",24,13,225,233
"13209",23,20,215,247
"13210",18,20,235,243
"13211",18,18,220,260
"13212",24,17,232,281
"13213",29,18,214,254
"13214",20,25,259,252
"13215",16,18,234,236
"13216",18,18,226,221
"13217",17,26,218,240
"13218",16,22,243,236
"13219",23,22,239,218
"13220",13,18,223,268
"13221",15,28,229,242
"13222",19,18,222,249
"13223",24,19,231,243
"13224",21,14,238,253
"13225",22,16,213,253
"13226",15,17,251,261
"13227",17,19,239,255
"13228",20,22,223,224
"13229",26,18,257,234
"13230",22,18,234,255
"13231",16,20,222,250
"13232",14,20,226,218
"13233",19,13,235,254
"13234",20,22,227,239
"13235",23,25,235,257
"13236",19,17,244,234
"13237",19,17,251,271
"13238",26,31,263,248
"13239",15,16,234,246
"13240",17,16,234,223
"13241",23,23,258,239
"13242",15,21,237,254
"13243",25,11,230,247
"13244",23,22,259,226
"13245",20,21,251,235
"13246",23,19,218,289
"13247",25,20,222,215
"13248",14,20,245,216
"13249",19,20,255,237
"13250",21,26,239,239
"13251",15,20,264,242
"13252",21,16,236,235
"13253",14,26,243,221
"13254",22,24,227,218
"13255",25,25,226,221
"13256",18,18,266,225
"13257",22,20,251,240
"13258",25,17,245,251
"13259",24,16,245,250
"13260",19,26,254,245
"13261",20,17,227,226
"13262",14,26,262,275
"13263",20,26,246,227
"13264",16,12,256,246
"13265",21,25,235,230
"13266",24,21,228,223
"13267",23,26,232,221
"13268",10,29,269,241
"13269",12,22,243,254
"13270",25,21,235,290
"13271",25,19,226,240
"13272",18,22,229,240
"13273",21,24,230,217
"13274",16,18,251,246
"13275",13,22,232,207
"13276",17,22,240,227
"13277",14,17,215,244
"13278",29,14,251,232
"13279",20,18,231,217
"13280",14,20,238,253
"13281",15,11,256,278
"13282",14,28,238,235
"13283",23,23,232,222
"13284",27,16,249,243
"13285",30,13,211,245
"13286",26,18,236,252
"13287",21,21,246,253
"13288",14,23,239,240
"13289",20,23,247,213
"13290",22,17,235,252
"13291",19,18,238,217
"13292",15,17,223,193
"13293",16,21,246,235
"13294",22,21,234,207
"13295",20,23,232,237
"13296",18,24,271,231
"13297",18,19,218,264
"13298",23,23,190,233
"13299",17,20,224,240
"13300",11,24,245,261
"13301",19,20,236,225
"13302",15,21,238,261
"13303",10,24,233,208
"13304",24,21,218,244
"13305",21,20,233,254
"13306",22,16,238,211
"13307",21,22,228,236
"13308",30,18,245,197
"13309",19,20,269,238
"13310",16,20,232,240
"13311",14,26,245,240
"13312",18,22,267,250
"13313",20,19,231,215
"13314",15,23,217,228
"13315",20,24,225,263
"13316",25,18,256,259
"13317",19,13,252,218
"13318",21,23,255,243
"13319",15,21,213,228
"13320",22,12,222,224
"13321",24,23,213,224
"13322",24,18,233,205
